portal	method	path	title	handler	confidence	functional_note	controller_file	controller_method	params
商户后台	POST	mer/store/product/assist/status/:id	修改状态	merchant.store.product.ProductAssist/switchStatus	high		app/controller/merchant/store/product/ProductAssist.php	switchStatus	id,status
商户后台	POST	mer/store/product/assist/update/:id	编辑	merchant.store.product.ProductAssist/update	high		app/controller/merchant/store/product/ProductAssist.php	update	id
商户后台	GET	mer/store/product/assist_set/detail/:id	活动详情	merchant.store.product.ProductAssistSet/detail	high		app/controller/merchant/store/product/ProductAssistSet.php	detail	id,page,limit
商户后台	GET	mer/store/product/assist_set/lst	活动列表	merchant.store.product.ProductAssistSet/lst	high		app/controller/merchant/store/product/ProductAssistSet.php	lst	page,limit,keyword,status,type,date,user_name
商户后台	GET	mer/store/product/attr_value/:id	获取规格	merchant.store.product.Product/getAttrValue	high		app/controller/merchant/store/product/Product.php	getAttrValue	id
商户后台	DELETE	mer/store/product/batch_delete	批量加入回收站	merchant.store.product.Product/batchDelete	high		app/controller/merchant/store/product/Product.php	batchDelete	ids
商户后台	POST	mer/store/product/batch_ext	批量设置推荐	merchant.store.product.Product/batchExtension	high		app/controller/merchant/store/product/Product.php	batchExtension	extension_one,extension_two,ids
商户后台	POST	mer/store/product/batch_guarantee	批量设置服务保障	merchant.store.product.Product/batchGuarantee	high		app/controller/merchant/store/product/Product.php	batchGuarantee	guarantee_template_id,ids
商户后台	POST	mer/store/product/batch_hot	批量设置推荐	merchant.store.product.Product/batchHot	high		app/controller/merchant/store/product/Product.php	batchHot	ids
商户后台	POST	mer/store/product/batch_labels	批量设置标签	merchant.store.product.Product/batchLabels	high		app/controller/merchant/store/product/Product.php	batchLabels	mer_labels,ids
商户后台	POST	mer/store/product/batch_process	批量修改商品属性	merchant.store.product.Product/batchProcess	high		app/controller/merchant/store/product/Product.php	batchProcess	ids,batch_type,batch_select_type
商户后台	POST	mer/store/product/batch_restore	批量恢复	merchant.store.product.Product/batchRestore	high		app/controller/merchant/store/product/Product.php	batchRestore	ids
商户后台	POST	mer/store/product/batch_status	批量上下架	merchant.store.product.Product/batchShow	high		app/controller/merchant/store/product/Product.php	batchShow	ids,status
商户后台	POST	mer/store/product/batch_svip	批量设置会员价	merchant.store.product.Product/batchSvipType	high		app/controller/merchant/store/product/Product.php	batchSvipType	svip_price_type,ids
商户后台	POST	mer/store/product/batch_temp	批量设置运费模板	merchant.store.product.Product/batchTemplate	high		app/controller/merchant/store/product/Product.php	batchTemplate	temp_id,ids
商户后台	GET	mer/store/product/config	配置	merchant.store.product.Product/config	high		app/controller/merchant/store/product/Product.php	config	
商户后台	POST	mer/store/product/create	添加	merchant.store.product.Product/create	high		app/controller/merchant/store/product/Product.php	create	_see_CREATE_PARAMS
商户后台	DELETE	mer/store/product/delete/:id	加入回收站	merchant.store.product.Product/delete	high		app/controller/merchant/store/product/Product.php	delete	id
商户后台	DELETE	mer/store/product/destory/:id	彻底删除	merchant.store.product.Product/destory	high		app/controller/merchant/store/product/Product.php	destory	id
商户后台	GET	mer/store/product/detail/:id	详情	merchant.store.product.Product/detail	high		app/controller/merchant/store/product/Product.php	detail	id,is_copy
商户后台	POST	mer/store/product/free_trial/:id	免审编辑	merchant.store.product.Product/freeTrial	high		app/controller/merchant/store/product/Product.php	freeTrial	id
商户后台	POST	mer/store/product/get_attr_value/:id	获取规格	merchant.store.product.Product/isFormatAttr	high		app/controller/merchant/store/product/Product.php	isFormatAttr	id,attrs,items,product_type,is_copy
商户后台	GET	mer/store/product/get_batch_list	获取批量修改列表	merchant.store.product.Product/getBatchList	high		app/controller/merchant/store/product/Product.php	getBatchList	
商户后台	GET	mer/store/product/get_edit/:id	编辑商品获取信息	merchant.store.product.Product/getEdit	high		app/controller/merchant/store/product/Product.php	getEdit	id,is_copy
商户后台	GET	mer/store/product/get_operate_list/:product_id	操作记录	merchant.store.product.Product/getOperateList	high		app/controller/merchant/store/product/Product.php	getOperateList	product_id,page,limit,type,date
商户后台	GET	mer/store/product/group/buying/detail/:id	活动详情	merchant.store.product.ProductGroupBuying/detail	high		app/controller/merchant/store/product/ProductGroupBuying.php	detail	id,page,limit
商户后台	GET	mer/store/product/group/buying/lst	活动列表 	merchant.store.product.ProductGroupBuying/lst	high		app/controller/merchant/store/product/ProductGroupBuying.php	lst	page,limit,keyword,status,date,user_name
商户后台	POST	mer/store/product/group/create	添加	merchant.store.product.ProductGroup/create	high		app/controller/merchant/store/product/ProductGroup.php	create	
商户后台	DELETE	mer/store/product/group/delete/:id	删除	merchant.store.product.ProductGroup/delete	high		app/controller/merchant/store/product/ProductGroup.php	delete	id
商户后台	GET	mer/store/product/group/detail/:id	详情	merchant.store.product.ProductGroup/detail	high		app/controller/merchant/store/product/ProductGroup.php	detail	id
商户后台	POST	mer/store/product/group/labels/:id	设置标签	merchant.store.product.ProductGroup/setLabels	high		app/controller/merchant/store/product/ProductGroup.php	setLabels	id,mer_labels
商户后台	GET	mer/store/product/group/lst	列表	merchant.store.product.ProductGroup/lst	high		app/controller/merchant/store/product/ProductGroup.php	lst	page,limit,product_status,keyword,active_type,status,us_status,product_group_id,mer_labels
商户后台	POST	mer/store/product/group/preview	预览	merchant.store.product.ProductGroup/preview	high		app/controller/merchant/store/product/ProductGroup.php	preview	
商户后台	POST	mer/store/product/group/sort/:id	排序	merchant.store.product.ProductGroup/updateSort	high		app/controller/merchant/store/product/ProductGroup.php	updateSort	id,sort
商户后台	POST	mer/store/product/group/status/:id	修改状态	merchant.store.product.ProductGroup/switchStatus	high		app/controller/merchant/store/product/ProductGroup.php	switchStatus	id,status
商户后台	POST	mer/store/product/group/update/:id	编辑	merchant.store.product.ProductGroup/update	high		app/controller/merchant/store/product/ProductGroup.php	update	id
商户后台	POST	mer/store/product/labels/:id	标签	merchant.store.product.Product/setLabels	high		app/controller/merchant/store/product/Product.php	setLabels	id,mer_labels
商户后台	GET	mer/store/product/list	列表	merchant.store.product.Product/lst	high		app/controller/merchant/store/product/Product.php	lst	page,limit,temp_id,cate_id,keyword,mer_cate_id,is_gift_bag,status,us_status,product_id,mer_labels,order,is_ficti,svip_price_type,filters_type,is_action,is_good,not_product_id,form_id,mer_form_id,cate_hot,brand_id,activity_label_ids,type
商户后台	GET	mer/store/product/lst	列表	merchant.store.product.Product/lst	high		app/controller/merchant/store/product/Product.php	lst	page,limit,temp_id,cate_id,keyword,mer_cate_id,is_gift_bag,status,us_status,product_id,mer_labels,order,is_ficti,svip_price_type,filters_type,is_action,is_good,not_product_id,form_id,mer_form_id,cate_hot,brand_id,activity_label_ids,type
商户后台	GET	mer/store/product/lst_filter	头部统计	merchant.store.product.Product/getStatusFilter	high		app/controller/merchant/store/product/Product.php	getStatusFilter	temp_id,cate_id,keyword,mer_cate_id,is_gift_bag,status,us_status,product_id,mer_labels,order,is_ficti,svip_price_type,filters_type,is_action,is_good,not_product_id,form_id,mer_form_id,cate_hot,brand_id,activity_label_ids
商户后台	POST	mer/store/product/presell/create	添加	merchant.store.product.ProductPresell/create	high		app/controller/merchant/store/product/ProductPresell.php	create	
商户后台	DELETE	mer/store/product/presell/delete/:id	删除	merchant.store.product.ProductPresell/delete	high		app/controller/merchant/store/product/ProductPresell.php	delete	id
商户后台	GET	mer/store/product/presell/detail/:id	详情	merchant.store.product.ProductPresell/detail	high		app/controller/merchant/store/product/ProductPresell.php	detail	id
商户后台	POST	mer/store/product/presell/labels/:id	设置标签	merchant.store.product.ProductPresell/setLabels	high		app/controller/merchant/store/product/ProductPresell.php	setLabels	id,mer_labels
商户后台	GET	mer/store/product/presell/lst	列表	merchant.store.product.ProductPresell/lst	high		app/controller/merchant/store/product/ProductPresell.php	lst	page,limit,product_status,keyword,type,presell_type,is_show,us_status,product_presell_id,mer_labels
商户后台	GET	mer/store/product/presell/number	统计	merchant.store.product.ProductPresell/number	high		app/controller/merchant/store/product/ProductPresell.php	number	
商户后台	POST	mer/store/product/presell/preview	预览	merchant.store.product.ProductPresell/preview	high		app/controller/merchant/store/product/ProductPresell.php	preview	
商户后台	POST	mer/store/product/presell/sort/:id	排序	merchant.store.product.ProductPresell/updateSort	high		app/controller/merchant/store/product/ProductPresell.php	updateSort	id,sort
商户后台	POST	mer/store/product/presell/status/:id	修改状态	merchant.store.product.ProductPresell/switchStatus	high		app/controller/merchant/store/product/ProductPresell.php	switchStatus	id,status
商户后台	POST	mer/store/product/presell/update/:id	编辑	merchant.store.product.ProductPresell/update	high		app/controller/merchant/store/product/ProductPresell.php	update	id
商户后台	POST	mer/store/product/preview	预览	merchant.store.product.Product/preview	high		app/controller/merchant/store/product/Product.php	preview	
商户后台	POST	mer/store/product/restore/:id	恢复	merchant.store.product.Product/restore	high		app/controller/merchant/store/product/Product.php	restore	id
商户后台	POST	mer/store/product/sort/:id	排序	merchant.store.product.Product/updateSort	high		app/controller/merchant/store/product/Product.php	updateSort	id,sort
商户后台	POST	mer/store/product/status/:id	上下架	merchant.store.product.Product/switchStatus	high		app/controller/merchant/store/product/Product.php	switchStatus	id,status
商户后台	GET	mer/store/product/temp_key	上传视频配置	merchant.store.product.Product/temp_key	high		app/controller/merchant/store/product/Product.php	temp_key	
商户后台	POST	mer/store/product/unbind	操作记录	merchant.store.product.Product/unbind	high		app/controller/merchant/store/product/Product.php	unbind	value_id,library_id
商户后台	POST	mer/store/product/update/:id	编辑	merchant.store.product.Product/update	high		app/controller/merchant/store/product/Product.php	update	id,_see_CREATE_PARAMS
商户后台	GET	mer/store/productcopy/count	统计	merchant.store.product.ProductCopy/count	high		app/controller/merchant/store/product/ProductCopy.php	count	
商户后台	GET	mer/store/productcopy/get	获取信息	merchant.store.product.ProductCopy/get	high		app/controller/merchant/store/product/ProductCopy.php	get	url
商户后台	GET	mer/store/productcopy/lst	列表	merchant.store.product.ProductCopy/lst	high		app/controller/merchant/store/product/ProductCopy.php	lst	page,limit,mer_id,type
商户后台	POST	mer/store/productcopy/save	保存	merchant.store.product.ProductCopy/save	stale		app/controller/merchant/store/product/ProductCopy.php	save	
商户后台	GET	mer/store/receipt/detail/:id	详情	merchant.store.order.OrderReceipt/detail	high		app/controller/merchant/store/order/OrderReceipt.php	detail	id
商户后台	GET	mer/store/receipt/lst	列表	merchant.store.order.OrderReceipt/Lst	high		app/controller/merchant/store/order/OrderReceipt.php	Lst	page,limit,status,date,receipt_sn,username,order_type,keyword,uid
商户后台	POST	mer/store/receipt/mark/:id	备注	merchant.store.order.OrderReceipt/mark	high		app/controller/merchant/store/order/OrderReceipt.php	mark	id,mer_mark
商户后台	GET	mer/store/receipt/mark/:id/form	备注表单	merchant.store.order.OrderReceipt/markForm	high		app/controller/merchant/store/order/OrderReceipt.php	markForm	id
商户后台	POST	mer/store/receipt/save_recipt	保存发票	merchant.store.order.OrderReceipt/saveRecipt	high		app/controller/merchant/store/order/OrderReceipt.php	saveRecipt	
商户后台	GET	mer/store/receipt/set_recipt	开发票	merchant.store.order.OrderReceipt/setRecipt	high		app/controller/merchant/store/order/OrderReceipt.php	setRecipt	ids
商户后台	POST	mer/store/receipt/update/:id	编辑	merchant.store.order.OrderReceipt/update	high		app/controller/merchant/store/order/OrderReceipt.php	update	id,receipt_no,mer_mark
商户后台	GET	mer/store/refundorder/check/:id	check	merchant.store.order.RefundOrder/check	high		app/controller/merchant/store/order/RefundOrder.php	check	id
商户后台	POST	mer/store/refundorder/compute	compute	merchant.store.order.RefundOrder/compute	high		app/controller/merchant/store/order/RefundOrder.php	compute	refund,order_id
商户后台	POST	mer/store/refundorder/create	创建	merchant.store.order.RefundOrder/create	high		app/controller/merchant/store/order/RefundOrder.php	create	refund_message,refund_price,mer_mark,refund,order_id
商户后台	DELETE	mer/store/refundorder/delete/:id	删除	merchant.store.order.RefundOrder/delete	high		app/controller/merchant/store/order/RefundOrder.php	delete	id
商户后台	GET	mer/store/refundorder/detail/:id	详情	merchant.store.order.RefundOrder/detail	high		app/controller/merchant/store/order/RefundOrder.php	detail	id
商户后台	GET	mer/store/refundorder/excel	导出	merchant.store.order.RefundOrder/createExcel	high		app/controller/merchant/store/order/RefundOrder.php	createExcel	page,limit,refund_order_sn,status,refund_type,date,order_sn,id
商户后台	GET	mer/store/refundorder/express/:id	快递查询	merchant.store.order.RefundOrder/express	high		app/controller/merchant/store/order/RefundOrder.php	express	id
商户后台	GET	mer/store/refundorder/log/:id	操作记录	merchant.store.order.RefundOrder/log	high		app/controller/merchant/store/order/RefundOrder.php	log	id,page,limit,date,user_type
商户后台	GET	mer/store/refundorder/lst	列表	merchant.store.order.RefundOrder/lst	high		app/controller/merchant/store/order/RefundOrder.php	lst	page,limit,refund_order_sn,status,refund_type,date,order_sn,id,delivery_id,user_type,username,uid,nickname,real_name,phone
商户后台	POST	mer/store/refundorder/mark/:id	备注	merchant.store.order.RefundOrder/mark	high		app/controller/merchant/store/order/RefundOrder.php	mark	id,mer_mark
商户后台	GET	mer/store/refundorder/mark/:id/form	备注表单	merchant.store.order.RefundOrder/markForm	high		app/controller/merchant/store/order/RefundOrder.php	markForm	id
商户后台	POST	mer/store/refundorder/refund/:id	收到退回商品后确认退款	merchant.store.order.RefundOrder/refundPrice	high		app/controller/merchant/store/order/RefundOrder.php	refundPrice	id,status,fail_message
商户后台	GET	mer/store/refundorder/refund_message	refundMessage	api.Common/refundMessage	high		app/controller/api/Common.php	refundMessage	
商户后台	POST	mer/store/refundorder/status/:id	审核	merchant.store.order.RefundOrder/switchStatus	high		app/controller/merchant/store/order/RefundOrder.php	switchStatus	id,mer_delivery_user,mer_delivery_address,phone,status,fail_message
商户后台	GET	mer/store/refundorder/status/:id/form	审核表单	merchant.store.order.RefundOrder/switchStatusForm	high		app/controller/merchant/store/order/RefundOrder.php	switchStatusForm	id
商户后台	GET	mer/store/reply/form/:id	回复表单	admin.store.StoreProductReply/replyForm	high		app/controller/admin/store/StoreProductReply.php	replyForm	id
商户后台	GET	mer/store/reply/lst	列表	admin.store.StoreProductReply/lst	high		app/controller/admin/store/StoreProductReply.php	lst	page,limit,keyword,nickname,is_reply,date,product_id
商户后台	POST	mer/store/reply/reply/:id	回复	admin.store.StoreProductReply/reply	high		app/controller/admin/store/StoreProductReply.php	reply	id,content
商户后台	POST	mer/store/reply/sort/:id	排序	merchant.store.StoreProductReply/changeSort	high		app/controller/merchant/store/StoreProductReply.php	changeSort	id,sort
商户后台	POST	mer/store/reservation/product/create	添加预约商品	merchant.store.product.ReservationProduct/create	high		app/controller/merchant/store/product/ReservationProduct.php	create	_see_CREATE_PARAMS
商户后台	GET	mer/store/reservation/product/detail/:id	预约商品详情	merchant.store.product.ReservationProduct/detail	high		app/controller/merchant/store/product/ReservationProduct.php	detail	id
商户后台	GET	mer/store/reservation/product/edit/:id	获取预约商品	merchant.store.product.ReservationProduct/editInfo	high		app/controller/merchant/store/product/ReservationProduct.php	editInfo	id
商户后台	POST	mer/store/reservation/product/edit/:id	编辑预约商品	merchant.store.product.ReservationProduct/edit	high		app/controller/merchant/store/product/ReservationProduct.php	edit	id,_see_CREATE_PARAMS
商户后台	POST	mer/store/reservation/product/setStock/:id	批量修改预约商品库存	merchant.store.product.ReservationProduct/batchSetReservationProductStock	high		app/controller/merchant/store/product/ReservationProduct.php	batchSetReservationProductStock	id,stockValue
商户后台	GET	mer/store/reservation/product/showDay/:id	商品日历day	merchant.store.product.ReservationProduct/showDay	high		app/controller/merchant/store/product/ReservationProduct.php	showDay	id,date,sku_id
商户后台	GET	mer/store/reservation/product/showMonth/:id	商品日历month	merchant.store.product.ReservationProduct/showMonth	high		app/controller/merchant/store/product/ReservationProduct.php	showMonth	id,sku_id,date
商户后台	GET	mer/store/seckill/active/chart_order/:id	活动订单统计列表	merchant.store.seckill.SeckillActive/chart_order	high		app/controller/merchant/store/seckill/SeckillActive.php	chart_order	id,page,limit,keyword,status,mer_id,date
商户后台	GET	mer/store/seckill/active/chart_panel/:id	活动统计数据面板	merchant.store.seckill.SeckillActive/chart_panel	high		app/controller/merchant/store/seckill/SeckillActive.php	chart_panel	id
商户后台	GET	mer/store/seckill/active/chart_people/:id	活动参与人统计列表	merchant.store.seckill.SeckillActive/chart_people	high		app/controller/merchant/store/seckill/SeckillActive.php	chart_people	id,page,limit,keyword,date
商户后台	GET	mer/store/seckill/active/chart_product/:id	活动商品统计列表	merchant.store.seckill.SeckillActive/chart_product	high		app/controller/merchant/store/seckill/SeckillActive.php	chart_product	id,page,limit,keyword
商户后台	GET	mer/store/seckill/active/detail/:id	详情	merchant.store.seckill.SeckillActive/detail	high		app/controller/merchant/store/seckill/SeckillActive.php	detail	id
商户后台	GET	mer/store/seckill/active/lst	列表	merchant.store.seckill.SeckillActive/list	high		app/controller/merchant/store/seckill/SeckillActive.php	list	page,limit,name,seckill_active_status,date,active_status
商户后台	GET	mer/store/seckill/active/select	列表	merchant.store.seckill.SeckillActive/select	high		app/controller/merchant/store/seckill/SeckillActive.php	select	
商户后台	GET	mer/store/seckill/time/lst	lst	merchant.store.seckill.SeckillTime/lst	high		app/controller/merchant/store/seckill/SeckillTime.php	lst	active_id
商户后台	POST	mer/store/seckill_product/create	添加 	merchant.store.seckill.SeckillProduct/create	high		app/controller/merchant/store/seckill/SeckillProduct.php	create	
商户后台	DELETE	mer/store/seckill_product/delete/:id	加入回收站	merchant.store.seckill.SeckillProduct/delete	high		app/controller/merchant/store/seckill/SeckillProduct.php	delete	id
商户后台	DELETE	mer/store/seckill_product/destory/:id	删除	merchant.store.seckill.SeckillProduct/destory	high		app/controller/merchant/store/seckill/SeckillProduct.php	destory	id
商户后台	GET	mer/store/seckill_product/detail/:id	详情	merchant.store.seckill.SeckillProduct/detail	high		app/controller/merchant/store/seckill/SeckillProduct.php	detail	id
商户后台	POST	mer/store/seckill_product/labels/:id	设置标签	merchant.store.seckill.SeckillProduct/setLabels	high		app/controller/merchant/store/seckill/SeckillProduct.php	setLabels	id,mer_labels
商户后台	GET	mer/store/seckill_product/list	列表	merchant.store.seckill.SeckillProduct/get_list	high		app/controller/merchant/store/seckill/SeckillProduct.php	get_list	keyword,status,seckill_active_id,us_status,active_status,active_name,sys_labels,mer_cate_id,is_trader,sort,mer_labels,type
商户后台	GET	mer/store/seckill_product/lst	分页列表	merchant.store.seckill.SeckillProduct/get_page_list	high		app/controller/merchant/store/seckill/SeckillProduct.php	get_page_list	page,limit,keyword,status,seckill_active_id,us_status,active_status,active_name,sys_labels,mer_cate_id,is_trader,sort,mer_labels,type
商户后台	GET	mer/store/seckill_product/lst_filter	统计	merchant.store.seckill.SeckillProduct/getStatusFilter	high		app/controller/merchant/store/seckill/SeckillProduct.php	getStatusFilter	keyword,status,seckill_active_id,us_status,active_status,active_name,sys_labels,mer_cate_id,is_trader,sort,mer_labels
商户后台	POST	mer/store/seckill_product/preview	预览	merchant.store.seckill.SeckillProduct/preview	high		app/controller/merchant/store/seckill/SeckillProduct.php	preview	
商户后台	GET	mer/store/seckill_product/product_list	商品列表	merchant.store.seckill.SeckillProduct/get_product_list	high		app/controller/merchant/store/seckill/SeckillProduct.php	get_product_list	page,limit,keyword,sys_labels,category_id,us_status,cate_ids,in_type,status,type_id,active_id
商户后台	POST	mer/store/seckill_product/restore/:id	恢复	merchant.store.seckill.SeckillProduct/restore	high		app/controller/merchant/store/seckill/SeckillProduct.php	restore	id
商户后台	POST	mer/store/seckill_product/sort/:id	排序	merchant.store.seckill.SeckillProduct/updateSort	high		app/controller/merchant/store/seckill/SeckillProduct.php	updateSort	id,sort
商户后台	POST	mer/store/seckill_product/status/:id	修改状态	merchant.store.seckill.SeckillProduct/switchStatus	high		app/controller/merchant/store/seckill/SeckillProduct.php	switchStatus	id,status
商户后台	POST	mer/store/seckill_product/update/:id	修改商品	merchant.store.seckill.SeckillProduct/update	high		app/controller/merchant/store/seckill/SeckillProduct.php	update	id,attr_value,sort
商户后台	POST	mer/store/shipping/create	添加 	merchant.store.shipping.ShippingTemplate/create	high		app/controller/merchant/store/shipping/ShippingTemplate.php	create	name,type,appoint,undelivery,region,free,undelives,sort,info
商户后台	DELETE	mer/store/shipping/delete/:id	删除	merchant.store.shipping.ShippingTemplate/delete	high		app/controller/merchant/store/shipping/ShippingTemplate.php	delete	id
商户后台	GET	mer/store/shipping/detail/:id	详情	merchant.store.shipping.ShippingTemplate/detail	high		app/controller/merchant/store/shipping/ShippingTemplate.php	detail	id
商户后台	GET	mer/store/shipping/list	列表 	merchant.store.shipping.ShippingTemplate/getList	high		app/controller/merchant/store/shipping/ShippingTemplate.php	getList	
商户后台	GET	mer/store/shipping/lst	列表	merchant.store.shipping.ShippingTemplate/lst	high		app/controller/merchant/store/shipping/ShippingTemplate.php	lst	page,limit,type,name
商户后台	GET	mer/store/shipping/setDefault/:id	设置默认模板	merchant.store.shipping.ShippingTemplate/setDefault	high		app/controller/merchant/store/shipping/ShippingTemplate.php	setDefault	id
商户后台	POST	mer/store/shipping/update/:id	编辑	merchant.store.shipping.ShippingTemplate/update	high		app/controller/merchant/store/shipping/ShippingTemplate.php	update	id
商户后台	POST	mer/system/admin/create	添加	merchant.system.admin.MerchantAdmin/create	high		app/controller/merchant/system/admin/MerchantAdmin.php	create	account,phone,pwd,againPassword,real_name,roles,status
商户后台	GET	mer/system/admin/create/form	添加表单	merchant.system.admin.MerchantAdmin/createForm	high		app/controller/merchant/system/admin/MerchantAdmin.php	createForm	
商户后台	DELETE	mer/system/admin/delete/:id	删除	merchant.system.admin.MerchantAdmin/delete	high		app/controller/merchant/system/admin/MerchantAdmin.php	delete	id
商户后台	POST	mer/system/admin/edit	修改信息	merchant.system.admin.MerchantAdmin/edit	high		app/controller/merchant/system/admin/MerchantAdmin.php	edit	real_name,phone
商户后台	GET	mer/system/admin/edit/form	修改信息表单	merchant.system.admin.MerchantAdmin/editForm	high		app/controller/merchant/system/admin/MerchantAdmin.php	editForm	
商户后台	POST	mer/system/admin/edit/password	修改密码	merchant.system.admin.MerchantAdmin/editPassword	high		app/controller/merchant/system/admin/MerchantAdmin.php	editPassword	pwd,againPassword
商户后台	GET	mer/system/admin/edit/password/form	修改密码表单	merchant.system.admin.MerchantAdmin/editPasswordForm	high		app/controller/merchant/system/admin/MerchantAdmin.php	editPasswordForm	
商户后台	GET	mer/system/admin/log	操作日志	admin.system.admin.AdminLog/lst	high		app/controller/admin/system/admin/AdminLog.php	lst	page,limit,section_startTime,section_endTime,admin_id,method,date,keyword
商户后台	GET	mer/system/admin/lst	列表	merchant.system.admin.MerchantAdmin/getList	high		app/controller/merchant/system/admin/MerchantAdmin.php	getList	page,limit,keyword,date,status
商户后台	POST	mer/system/admin/password/:id	修改密码	merchant.system.admin.MerchantAdmin/password	high		app/controller/merchant/system/admin/MerchantAdmin.php	password	id,pwd,againPassword
商户后台	GET	mer/system/admin/password/form/:id	修改密码表单	merchant.system.admin.MerchantAdmin/passwordForm	high		app/controller/merchant/system/admin/MerchantAdmin.php	passwordForm	id
商户后台	POST	mer/system/admin/status/:id	修改状态	merchant.system.admin.MerchantAdmin/switchStatus	high		app/controller/merchant/system/admin/MerchantAdmin.php	switchStatus	id,status
商户后台	POST	mer/system/admin/update/:id	编辑	merchant.system.admin.MerchantAdmin/update	high		app/controller/merchant/system/admin/MerchantAdmin.php	update	id,account,phone,real_name,roles,status
商户后台	GET	mer/system/admin/update/form/:id	编辑表单	merchant.system.admin.MerchantAdmin/updateForm	high		app/controller/merchant/system/admin/MerchantAdmin.php	updateForm	id
商户后台	POST	mer/system/attachment/category	批量修改	admin.system.attachment.Attachment/batchChangeCategory	high		app/controller/admin/system/attachment/Attachment.php	batchChangeCategory	ids,attachment_category_id
商户后台	POST	mer/system/attachment/category/create	添加	admin.system.attachment.AttachmentCategory/create	high		app/controller/admin/system/attachment/AttachmentCategory.php	create	
商户后台	GET	mer/system/attachment/category/create/form	添加表单	admin.system.attachment.AttachmentCategory/createForm	high		app/controller/admin/system/attachment/AttachmentCategory.php	createForm	
商户后台	DELETE	mer/system/attachment/category/delete/:id	删除	admin.system.attachment.AttachmentCategory/delete	high		app/controller/admin/system/attachment/AttachmentCategory.php	delete	id
商户后台	GET	mer/system/attachment/category/formatLst	列表	admin.system.attachment.AttachmentCategory/getFormatList	high		app/controller/admin/system/attachment/AttachmentCategory.php	getFormatList	
商户后台	POST	mer/system/attachment/category/update/:id	编辑	admin.system.attachment.AttachmentCategory/update	high		app/controller/admin/system/attachment/AttachmentCategory.php	update	id
商户后台	GET	mer/system/attachment/category/update/form/:id	编辑表单	admin.system.attachment.AttachmentCategory/updateForm	high		app/controller/admin/system/attachment/AttachmentCategory.php	updateForm	id
商户后台	POST	mer/system/attachment/chunk/video	chunkVideo	admin.system.attachment.Attachment/chunkVideo	high		app/controller/admin/system/attachment/Attachment.php	chunkVideo	chunkNumber,currentChunkSize,chunkSize,totalChunks,file,md5,filename
商户后台	DELETE	mer/system/attachment/delete	删除	admin.system.attachment.Attachment/delete	high		app/controller/admin/system/attachment/Attachment.php	delete	ids
商户后台	GET	mer/system/attachment/lst	列表	admin.system.attachment.Attachment/getList	high		app/controller/admin/system/attachment/Attachment.php	getList	page,limit,attachment_category_id,order,attachment_name,attachment_type
商户后台	POST	mer/system/attachment/online_upload	在线图片	admin.system.attachment.Attachment/onlineUpload	high		app/controller/admin/system/attachment/Attachment.php	onlineUpload	id,images
商户后台	GET	mer/system/attachment/scan_upload/image/:token	扫码上传图片	admin.system.attachment.Attachment/scanUploadImage	high		app/controller/admin/system/attachment/Attachment.php	scanUploadImage	token
商户后台	POST	mer/system/attachment/scan_upload/image/:token	扫码上传保存	admin.system.attachment.Attachment/scanUploadSave	high		app/controller/admin/system/attachment/Attachment.php	scanUploadSave	token,pid,ids
商户后台	GET	mer/system/attachment/scan_upload/qrcode/:pid	上传二维码	admin.system.attachment.Attachment/scanUploadQrcode	high		app/controller/admin/system/attachment/Attachment.php	scanUploadQrcode	pid
商户后台	POST	mer/system/attachment/update/:id	编辑	admin.system.attachment.Attachment/update	high		app/controller/admin/system/attachment/Attachment.php	update	id,attachment_name
商户后台	GET	mer/system/attachment/update/:id/form	编辑表单的	admin.system.attachment.Attachment/updateForm	high		app/controller/admin/system/attachment/Attachment.php	updateForm	id
商户后台	GET	mer/system/city/lst	列表	merchant.store.shipping.City/lst	high		app/controller/merchant/store/shipping/City.php	lst	
商户后台	POST	mer/system/role/create	添加	merchant.system.auth.Role/create	high		app/controller/merchant/system/auth/Role.php	create	
商户后台	GET	mer/system/role/create/form	添加表单	merchant.system.auth.Role/createForm	high		app/controller/merchant/system/auth/Role.php	createForm	
商户后台	DELETE	mer/system/role/delete/:id	删除	merchant.system.auth.Role/delete	high		app/controller/merchant/system/auth/Role.php	delete	id
商户后台	GET	mer/system/role/lst	列表	merchant.system.auth.Role/getList	high		app/controller/merchant/system/auth/Role.php	getList	page,limit
商户后台	POST	mer/system/role/status/:id	修改状态	merchant.system.auth.Role/switchStatus	high		app/controller/merchant/system/auth/Role.php	switchStatus	id,status
商户后台	POST	mer/system/role/update/:id	编辑	merchant.system.auth.Role/update	high		app/controller/merchant/system/auth/Role.php	update	id
商户后台	GET	mer/system/role/update/form/:id	编辑表单	merchant.system.auth.Role/updateForm	high		app/controller/merchant/system/auth/Role.php	updateForm	id
商户后台	GET	mer/take/info	到店自提信息	merchant.system.Merchant/takeInfo	high		app/controller/merchant/system/Merchant.php	takeInfo	
商户后台	POST	mer/take/update	保存到店自提信息	merchant.system.Merchant/take	high		app/controller/merchant/system/Merchant.php	take	mer_take_status,mer_take_name,mer_take_phone,mer_take_address,mer_take_location,mer_take_day,mer_take_time
商户后台	GET	mer/test	test	merchant.system.admin.Login/test	stale		app/controller/merchant/system/admin/Login.php	test	
商户后台	GET	mer/update/form	编辑	merchant.system.Merchant/updateForm	high		app/controller/merchant/system/Merchant.php	updateForm	
