file	name	alias	path	auth
merchant/delivery.php	merchantDeliveryServiceCreateForm	添加表单		false
merchant/delivery.php	merchantDeliveryServiceCreate	添加		
merchant/delivery.php	merchantDeliveryServiceUpdateForm	编辑		false
merchant/delivery.php	merchantDeliveryServiceUpdate	编辑		
merchant/delivery.php	merchantDeliveryServiceDelete	删除		
merchant/delivery.php	merchantDeliveryServiceStatisticsList	统计列表		
merchant/delivery.php	merchantDeliveryServiceStatisticsDetail	统计详情		
merchant/delivery.php	merchantStoreDeliveryOrderLst	列表		
merchant/delivery.php	merchantStoreDeliveryOrderCancelForm	取消表单		false
merchant/delivery.php	merchantStoreDeliveryOrderCancel	取消		
merchant/delivery.php	merchantStoreDeliveryOrderDetail	详情		
merchant/delivery.php	merchantStoreShippingTemplateLst	列表		false
merchant/delivery.php	merchantStoreShippingTemplateCreate	添加 		
merchant/delivery.php	merchantStoreShippingTemplateUpdate	编辑		
merchant/delivery.php	merchantStoreShippingTemplateDetail	详情		
merchant/delivery.php	merchantStoreShippingTemplateDelete	删除		
merchant/delivery.php	merchantStoreShippingTemplateSetDefault	设置默认模板		
merchant/delivery.php	merchantDeliveryConfigSettings	配送设置信息		
merchant/delivery.php	merchantDeliveryConfigUpdate	更新配送设置信息		
merchant/diy.php	merchantGetChangeColor	一键换色	/setting/theme_style	false
merchant/diy.php	merchantDiyPageLinkLst	列表	/devise/diy/list	
merchant/diy.php	merchantDiyLst	列表 		
merchant/diy.php	merchantDefaultDiyLst	默认模板列表 		
merchant/diy.php	merchantDiyDetail	详情 		
merchant/diy.php	merchantDiyCreate	添加/编辑		
merchant/diy.php	merchantDiyStatus	使用模板		
merchant/diy.php	merchantDiySetDefault	使用模板		
merchant/diy.php	merchantDiyRecovery	重置模板		
merchant/diy.php	merchantDiyInfo	当前使用模板		
merchant/diy.php	merchantDiyDelete	删除		
merchant/diy.php	merchantDiyProductLst	店铺街装修		
merchant/diy.php	merchantDiyCopy	复制		
merchant/diy.php	merchantDiyProductCategoryInfo	商品分类信息		
merchant/diy.php	merchantDiyProductCategorySave	保存商品分类		
merchant/form.php	merFormCreate	添加		true
merchant/form.php	merFormUpdate	编辑		true
merchant/form.php	merFormDelete	删除		true
merchant/form.php	merFormDetail	详情		true
merchant/form.php	merFormLst	列表		true
merchant/group.php	merchantGroupDetail	数据详情		
merchant/group.php	merchantGroupDataLst	数据列表		
merchant/group.php	merchantGroupDataCreateForm	数据添加表单		false
merchant/group.php	merchantGroupDataCreate	数据添加		
merchant/group.php	merchantGroupDataUpdateForm	数据编辑表单		false
merchant/group.php	merchantGroupDataUpdate	数据编辑		
merchant/group.php	merchantGroupDataDelete	数据删除		
merchant/group.php	merchantGroupDataChangeStatus	数据修改状态		
merchant/marketing.php	merchantStoreSeckillActiveGetActiveList	列表		
merchant/marketing.php	merchantStoreSeckillActiveGetActiveInfo	详情		
merchant/marketing.php	merchantStoreSeckillActiveGetActiveAll	列表		
merchant/marketing.php	merchantStoreSeckillActiveChartPanel	活动统计数据面板		
merchant/marketing.php	merchantStoreSeckillActiveChartPeople	活动参与人统计列表		
merchant/marketing.php	merchantStoreSeckillActiveChartOrder	活动订单统计列表		
merchant/marketing.php	merchantStoreSeckillActiveChartProduct	活动商品统计列表		
merchant/marketing.php	merchantStoreSeckillProductPageLst	分页列表		
merchant/marketing.php	merchantStoreSeckillProductLst	列表		
merchant/marketing.php	merchantStoreSeckillProductGetProductList	商品列表		
merchant/marketing.php	merchantStoreSeckillProductLstFilter	统计		
merchant/marketing.php	merchantStoreSeckillProductCreate	添加 		
merchant/marketing.php	merchantStoreSeckillProductDetail	详情		
merchant/marketing.php	merchantStoreSeckillProductSwitchStatus	修改状态		
merchant/marketing.php	merchantStoreSeckillProductSetLabels	设置标签		
merchant/marketing.php	merchantStoreSeckillProductUpdate	修改商品		
merchant/marketing.php	merchantStoreSeckillProductDelete	加入回收站		
merchant/marketing.php	merchantStoreSeckillProductDestory	删除		
merchant/marketing.php	merchantStoreSeckillProductRestore	恢复		
merchant/marketing.php	merchantStoreSeckillProductUpdateSort	排序		
merchant/marketing.php	merchantStoreSeckillProductPreview	预览		
merchant/marketing.php	merchantStoreProductPresellLst	列表		
merchant/marketing.php	merchantStoreProductPresellCreate	添加		
merchant/marketing.php	merchantStoreProductPresellDetail	详情		
merchant/marketing.php	merchantStoreProductPresellUpdate	编辑		
merchant/marketing.php	merchantStoreProductPresellDelete	删除		
merchant/marketing.php	merchantStoreProductPresellStatus	修改状态		
merchant/marketing.php	merchantStoreProductPresellUpdateSort	排序		
merchant/marketing.php	merchantStoreProductPresellPreview	预览		
merchant/marketing.php	merchantStoreProductPreselltLabels	设置标签		
merchant/marketing.php	merchantStoreProductAssistLst	列表 		
merchant/marketing.php	merchantStoreProductAssistCreate	添加		
merchant/marketing.php	merchantStoreProductAssistDetail	详情		
merchant/marketing.php	merchantStoreProductAssistUpdate	编辑		
merchant/marketing.php	merchantStoreProductAssistDelete	删除		
merchant/marketing.php	merchantStoreProductAssistStatus	修改状态		
merchant/marketing.php	merchantStoreProductAssistUpdateSort	排序		
merchant/marketing.php	merchantStoreProductAssistPreview	预览		
merchant/marketing.php	merchantStoreProductAssistLabels	设置标签		
merchant/marketing.php	merchantStoreProductAssistSetLst	活动列表		
merchant/marketing.php	merchantStoreProductAssistSetDetail	活动详情		
merchant/marketing.php	merchantStoreProductGroupLst	列表		
merchant/marketing.php	merchantStoreProductGroupCreate	添加		
merchant/marketing.php	merchantStoreProductGroupDetail	详情		
merchant/marketing.php	merchantStoreProductGroupUpdate	编辑		
merchant/marketing.php	merchantStoreProductGroupDelete	删除		
merchant/marketing.php	merchantStoreProductGroupStatus	修改状态		
merchant/marketing.php	merchantStoreProductGroupSort	排序		
merchant/marketing.php	merchantStoreProductGroupPreview	预览		
merchant/marketing.php	merchantStoreProductGroupLabels	设置标签		
merchant/marketing.php	merchantConfigGroupBuying	拼团配置	/marketing/combination/combination_goods	true
merchant/marketing.php	merchantStoreProductGroupBuyingLst	活动列表 		
merchant/marketing.php	merchantStoreProductGroupBuyingDetail	活动详情		
merchant/marketing.php	merchantBroadcastRoomLst	列表 		
merchant/marketing.php	merchantBroadcastRoomDetail	详情		
merchant/marketing.php	merchantBroadcastRoomCreateForm	添加表单		false
merchant/marketing.php	merchantBroadcastRoomCreate	添加		
merchant/marketing.php	merchantBroadcastRoomUpdateForm	编辑表单		false
merchant/marketing.php	merchantBroadcastRoomUpdate	编辑		
merchant/marketing.php	merchantBroadcastRoomChangeStatus	修改状态		
merchant/marketing.php	merchantBroadcastRoomExportGoods	导入商品		
merchant/marketing.php	merchantBroadcastRoomRmExportGoods	删除商品		
merchant/marketing.php	merchantBroadcastRoomMark	备注		
merchant/marketing.php	merchantBroadcastRoomGoods	商品详情		
merchant/marketing.php	merchantBroadcastRoomCloseKf	关闭客服		
merchant/marketing.php	merchantBroadcastRoomCloseComment	禁言		
merchant/marketing.php	merchantBroadcastRoomCloseFeeds	收录		
merchant/marketing.php	merchantBroadcastOnSale	商品上下架		
merchant/marketing.php	merchantBroadcastRoomDelete	删除		
merchant/marketing.php	merchantBroadcastAddAssistantForm	添加客服表单		false
merchant/marketing.php	merchantBroadcastAddAssistant	添加 客服		
merchant/marketing.php	merchantBroadcastPushMessage	消息推送		
merchant/marketing.php	merchantBroadcastAssistantLst	列表		
merchant/marketing.php	merchantBroadcastAssistantCreateForm	添加表单		false
merchant/marketing.php	merchantBroadcastAssistantCreate	添加		
merchant/marketing.php	merchantBroadcastAssistantUpdateForm	编辑表单		false
merchant/marketing.php	merchantBroadcastAssistantUpdate	编辑		
merchant/marketing.php	merchantBroadcastAssistantMark	备注		
merchant/marketing.php	merchantBroadcastAssistantDelete	删除		
merchant/marketing.php	merchantBroadcastGoodsLst	列表		
merchant/marketing.php	merchantBroadcastGoodsDetail	详情		
merchant/marketing.php	merchantBroadcastGoodsCreateForm	添加表单		false
merchant/marketing.php	merchantBroadcastGoodsCreate	添加		
merchant/marketing.php	merchantBroadcastGoodsUpdateForm	编辑表单		false
merchant/marketing.php	merchantBroadcastGoodsUpdate	编辑		
merchant/marketing.php	merchantBroadcastGoodsChangeStatus	修改状态		
merchant/marketing.php	merchantBroadcastGoodsMark	备注		
merchant/marketing.php	merchantBroadcastGoodsDelete	删除		
merchant/marketing.php	merchantBroadcastGoodsbatchCreate	批量添加		
merchant/marketing.php	merchantIntegralList	列表		
merchant/marketing.php	merchantIntegralTitle	统计		
merchant/openapi.php	merchantOpenapiLst	列表		
merchant/openapi.php	merchantOpenapiCreateForm	添加Form		false
merchant/openapi.php	merchantOpenapiCreate	添加		
merchant/openapi.php	merchantOpenapiUpdateForm	编辑Form		false
merchant/openapi.php	merchantOpenapiUpdate	编辑		
merchant/openapi.php	merchantOpenapiStatus	修改状态		
merchant/openapi.php	merchantOpenapiDeleta	删除		
merchant/openapi.php	merchantOpenapiGetSecretKey	查看		
merchant/openapi.php	merchantOpenapiSetSecretKey	重置		
merchant/order.php	merchantServeExportTemps	预览		
merchant/order.php	merchantServeExportDumpLst	默认模板		
merchant/order.php	merchantStoreOrderGetPrice	获取商家寄件价格		
merchant/order.php	merchantStoreOrderShipmentList	获取商家寄件价格		
merchant/order.php	merchantStoreOrderNote	配货单		
merchant/order.php	merchantStoreOrderExcel	导出		
merchant/order.php	merchantStoreOrderPrinter	打印小票		
merchant/order.php	merchantStoreOrderTitle	统计		
merchant/order.php	merchantStoreOrderFiltter	类型		false
merchant/order.php	merchantStoreOrderLst	列表		
merchant/order.php	merchantStoreOrderExpress	快递查询		
merchant/order.php	merchantStoreOrderDelivery	发货		
merchant/order.php	merchantStoreOrderBatchDelivery	批量发货		
merchant/order.php	merchantStoreOrderRepeatDump	电子面单复打		
merchant/order.php	merchantStoreOrderDeliveryExport	导出发货单		
merchant/order.php	merchantStoreOrderStat	头部统计		
merchant/order.php	merchantStoreOrderUpdateForm	编辑表单		false
merchant/order.php	merchantStoreOrderUpdate	编辑		
merchant/order.php	merchantStoreOrderDetail	详情		
merchant/order.php	merchantStoreOrderLog	操作记录		
merchant/order.php	merchantStoreOrderRemarkForm	备注表单		false
merchant/order.php	merchantStoreOrderRemark	备注		
merchant/order.php	merchantStoreOrderCollectCargoForm	修改收货信息表单		false
merchant/order.php	merchantStoreOrderCollectCargo	修改收货信息		
merchant/order.php	merchantStoreOrderVerifyDetail	核销详情		
merchant/order.php	merchantStoreOrderVerify	核销		
merchant/order.php	merchantStoreOrderDelete	删除		
merchant/order.php	merchantStoreOrderChildrenList	关联订单		
merchant/order.php	merchantStoreOrderOffline	线下支付		
merchant/order.php	merchantStoreOrderReservationDispatch	预约订单派单		
merchant/order.php	merchantStoreOrderReservationUpdateDispatch	预约订单改派		
merchant/order.php	merchantStoreOrderReservationReschedule	预约订单改约		
merchant/order.php	merchantStoreOrderReservationTime	单独修改预约时间		
merchant/order.php	merchantStoreOrderReservationVerify	预约订单核销		
merchant/order.php	merchantStoreOrderDeliveryDispatch	同城配送派单		
merchant/order.php	merchantStoreOrderDeliveryUpdateDispatch	同城配送改派		
merchant/order.php	merchantStoreOrderDeliveryConfirm	同城配送核销		
merchant/order.php	merchantStoreOrderDeliverySync	同城配送再次同步		
merchant/order.php	merchantStoreTakeOrderTitle	统计		false
merchant/order.php	merchantStoreOrderTakeTitle	统计		
merchant/order.php	merchantStoreTakeOrderLst	列表		
merchant/order.php	merchantStoreRefundOrderCreate	创建		
merchant/order.php	merchantStoreRefundOrderLst	列表		
merchant/order.php	merchantStoreRefundOrderDetail	详情		
merchant/order.php	merchantStoreRefundOrderSwitchStatusForm	审核表单		false
merchant/order.php	merchantStoreRefundOrderSwitchStatus	审核		
merchant/order.php	merchantStoreRefundOrderRefund	收到退回商品后确认退款		
merchant/order.php	merchantStoreRefundDelete	删除		
merchant/order.php	merchantStoreRefundMarkForm	备注表单		false
merchant/order.php	merchantStoreRefundMark	备注		
merchant/order.php	merchantStoreRefundLog	操作记录		
merchant/order.php	merchantStoreRefundExpress	快递查询		
merchant/order.php	merchantStoreRefundCreateExcel	导出		
merchant/order.php	merchantStoreOrderDeliveryImport	导入		
merchant/order.php	merchantStoreOrderDeliveryImportLst	导入记录		
merchant/order.php	merchantStoreOrderDeliveryImportDetail	详情		
merchant/order.php	merchantStoreOrderDeliveryImportExcel	导出发货记录		
merchant/order.php	merchantReservationServiceList	预约日历		true
merchant/product.php	merchantStoreParameterTemplateLst	列表		
merchant/product.php	merchantStoreParameterTemplateDetail	详情		
merchant/product.php	merchantStoreParameterTemplateDelete	删除		
merchant/product.php	merchantStoreParameterTemplateCreate	添加		
merchant/product.php	merchantStoreParameterTemplateUpdate	编辑		
merchant/product.php	merchantStoreAttrTemplateLst	列表		
merchant/product.php	merchantStoreAttrTemplateCreate	添加 		
merchant/product.php	merchantStoreAttrTemplateDelete	删除		
merchant/product.php	merchantStoreAttrTemplateUpdate	文件类型		
merchant/product.php	merchantStoreCategoryCreateForm	添加表单		false
merchant/product.php	merchantStoreCategoryUpdateForm	编辑表单		false
merchant/product.php	merchantStoreCategoryUpdate	编辑		
merchant/product.php	merchantStoreCategoryLst	列表		
merchant/product.php	merchantStoreCategoryDtailt	详情		
merchant/product.php	merchantStoreCategoryCreate	添加		
merchant/product.php	merchantStoreCategoryDelete	删除		
merchant/product.php	merchantStoreCategorySwitchStatus	修改状态		
merchant/product.php	merchantStoreProductGetEdit	编辑商品获取信息		
merchant/product.php	merchantStoreProductLstFilter	头部统计		
merchant/product.php	merchantStoreProductLst	列表		
merchant/product.php	merchantStoreProductCreate	添加		
merchant/product.php	merchantStoreProductDetail	详情		
merchant/product.php	merchantStoreProductTempKey	上传视频配置		
merchant/product.php	merchantStoreProductUpdate	编辑		
merchant/product.php	merchantStoreProductFreeTrial	免审编辑		
merchant/product.php	merchantStoreProductDelete	加入回收站		
merchant/product.php	merchantStoreProductBatchDelete	批量加入回收站		
merchant/product.php	merchantStoreProductDestory	彻底删除		
merchant/product.php	merchantStoreProductRestore	恢复		
merchant/product.php	merchantStoreProductBatchRestore	批量恢复		
merchant/product.php	merchantStoreProductSwitchStatus	上下架		
merchant/product.php	merchantStoreProductSwitchBatchStatus	批量上下架		
merchant/product.php	merchantStoreProductSwitchBatchTemplate	批量设置运费模板		
merchant/product.php	merchantStoreProductBatchGuarantee	批量设置服务保障		
merchant/product.php	merchantStoreProductSwitchBatchLabels	批量设置标签		
merchant/product.php	merchantStoreProductSwitchBatchHot	批量设置推荐		
merchant/product.php	merchantStoreProductSwitchBatchExtension	批量设置推荐		
merchant/product.php	merchantStoreProductSwitchBatchSvipType	批量设置会员价		
merchant/product.php	merchantStoreProductUpdateSort	排序		
merchant/product.php	merchantStoreProductPreview	预览		
merchant/product.php	merchantStoreProductLabels	标签		
merchant/product.php	merchantStoreProductAttrValue	获取规格		
merchant/product.php	merchantStoreProductFormatAttr	获取规格		
merchant/product.php	merchantStoreProductGetBatchList	获取批量修改列表		
merchant/product.php	merchantStoreProductSwitchBatchProcess	批量修改商品属性		
merchant/product.php	merchantStoreProductGetOperateList	操作记录		
merchant/product.php	merchantStoreProductUnbind	操作记录		
merchant/product.php	merchantStoreProductCopyLst	列表		
merchant/product.php	merchantStoreProductCopyGet	获取信息		
merchant/product.php	merchantStoreProductCopyCount	统计		
merchant/product.php	merchantStoreProductCopySave	保存		
merchant/product.php	merchantProductReplyLst	列表		
merchant/product.php	merchantProductReplyForm	回复表单		
merchant/product.php	merchantProductReplyReply	回复		
merchant/product.php	merchantProductReplySort	排序		
merchant/product.php	merchantStoreProductLabelLst	列表		
merchant/product.php	merchantStoreProductLabelCreateForm	添加表单		false
merchant/product.php	merchantStoreProductLabelCreate	添加		
merchant/product.php	merchantStoreProductLabelUpdateForm	编辑表单		false
merchant/product.php	merchantStoreProductLabelUpdate	编辑		
merchant/product.php	merchantStoreProductLabelDetail	详情		
merchant/product.php	merchantStoreProductLabelDelete	删除		
merchant/product.php	merchantStoreProductLabelStatus	修改状态		
merchant/product.php	merchantStoreDiscountsCreate	添加		
merchant/product.php	merchantStoreDiscountsUpdate	编辑		
merchant/product.php	merchantStoreDiscountsLst	列表		
merchant/product.php	merchantStoreDiscountsDetail	详情		
merchant/product.php	merchantStoreDiscountsDelete	删除		
merchant/product.php	merchantStoreDiscountsStatus	修改状态		
merchant/product.php	merchantGuaranteeLst	列表		
merchant/product.php	smerchantGuaranteeCreate	添加		
merchant/product.php	merchantGuaranteeUpdate	编辑		
merchant/product.php	merchantGuaranteeDetail	详情		
merchant/product.php	merchantGuaranteeDelete	删除		
merchant/product.php	merchantGuaranteeSort	排序		
merchant/product.php	merchantGuaranteeStatus	修改状态		
merchant/product.php	merchantStoreProductUnitLst	商品单位列表		
merchant/product.php	merchantStoreProductUnitCreateForm	商品单位添加表单		false
merchant/product.php	merchantStoreProductUnitCreate	商品单位添加		
merchant/product.php	merchantStoreProductUnitUpdateForm	商品单位编辑表单		false
merchant/product.php	merchantStoreProductUnitUpdate	商品单位编辑		
merchant/product.php	merchantStoreProductUnitDelete	商品单位删除		
merchant/product.php	merchantStoreProductCdkeyLibraryLst	列表		true
merchant/product.php	merchantStoreProductCdkeyLibraryCreate	添加		true
merchant/product.php	merchantStoreProductCdkeyLibraryUpdateForm	编辑表单		true
merchant/product.php	merchantStoreProductCdkeyLibraryUpdate	编辑		true
merchant/product.php	merchantStoreProductCdkeyLst	卡密列表		true
merchant/product.php	merchantStoreProductCdkeyCreate	添加卡密		true
merchant/product.php	merchantStoreProductCdkeyUpdate	编辑卡密		true
merchant/product.php	merchantStoreProductCdkeyDelete	删除卡密		true
merchant/product.php	merchantStoreReservationProductCreate	添加预约商品		true
merchant/product.php	merchantStoreReservationProductEditInfo	获取预约商品		true
merchant/product.php	merchantStoreReservationProductEdit	编辑预约商品		true
merchant/product.php	merchantStoreReservationProductDetail	预约商品详情		true
merchant/product.php	merchantStoreReservationProductEditStock	批量修改预约商品库存		true
merchant/product.php	merchantStoreReservationProductShowMonth	商品日历month		false
merchant/product.php	merchantStoreReservationProductShowDay	商品日历day		false
merchant/role.php	merchantRoleGetList	列表		false
merchant/role.php	merchantRoleCreate	添加		false
merchant/role.php	merchantRoleCreateForm	添加表单		false
merchant/role.php	merchantRoleUpdate	编辑		false
merchant/role.php	merchantRoleUpdateForm	编辑表单		false
merchant/role.php	merchantRoleStatus	修改状态		false
merchant/role.php	merchantRoleDelete	删除		false
merchant/role.php	merchantAdminLst	列表		
merchant/role.php	merchantAdminStatus	修改状态		
merchant/role.php	merchantAdminCreate	添加		
merchant/role.php	merchantAdminCreateForm	添加表单		false
merchant/role.php	merchantAdminUpdate	编辑		
merchant/role.php	merchantAdminUpdateForm	编辑表单		false
merchant/role.php	merchantAdminPassword	修改密码		
merchant/role.php	merchantAdminPasswordForm	修改密码表单		false
merchant/role.php	merchantAdminDelete	删除		
merchant/role.php	merchantAdminLog	操作日志	/setting/systemLog	
merchant/role.php	merchantAdminEditForm	修改信息表单		false
merchant/role.php	merchantAdminEdit	修改信息		
merchant/role.php	merchantAdminEditPasswordForm	修改密码表单		false
merchant/role.php	merchantAdminEditPassword	修改密码		
merchant/service.php	merchantServiceLst	列表		
merchant/service.php	merchantServiceLogin	登录		
merchant/service.php	merchantServiceCreate	添加		
merchant/service.php	merchantServiceCreateForm	添加表单		false
merchant/service.php	merchantServiceUpdate	编辑		
merchant/service.php	merchantServiceUpdateForm	编辑表单		false
merchant/service.php	merchantServiceSwitchStatus	修改状态		
merchant/service.php	merchantServiceDelete	删除		
merchant/service.php	merchantServiceServiceUserList	客服的全部用户 		
merchant/service.php	merchantServiceServiceUserLogLst	用户与客服聊天记录		
merchant/service.php	merchantServiceServiceMerchantUserList	客服的聊天用户列表		
merchant/service.php	merchantServiceMerchantUserLogLst	用户与商户聊天记录		
merchant/service.php	merchantServiceReplyLst	列表		
merchant/service.php	merchantServiceReplyCreate	添加		
merchant/service.php	merchantServiceReplyUpdate	编辑		
merchant/service.php	merchantServiceReplyStatus	切换状态		
merchant/service.php	merchantServiceReplyDelete	删除		
merchant/staffs.php	merchantStaffsLst	列表		
merchant/staffs.php	merchantStaffsCreate	添加		
merchant/staffs.php	merchantStaffsCreateForm	添加表单		false
merchant/staffs.php	merchantStaffsUpdate	编辑		
merchant/staffs.php	merchantStaffsUpdateForm	编辑表单		false
merchant/staffs.php	merchantStaffsSwitchStatus	修改状态		
merchant/staffs.php	merchantStaffsDelete	删除		
merchant/staffs.php	merchantStaffsStatisticsList	列表		
merchant/staffs.php	merchantStaffsStatisticsDetail	详情		
merchant/system.php	merchantStorePrinterLst	列表		
merchant/system.php	merchantStorePrinterCreateForm	添加表单		false
merchant/system.php	merchantStorePrinterCreate	添加		
merchant/system.php	merchantStorePrinterCreate	编辑表单		false
merchant/system.php	merchantStorePrinterUpdate	编辑		
merchant/system.php	merchantStorePrinterStatus	取消		
merchant/system.php	merchantStorePrinterDelete	删除		
merchant/system.php	merchantStorePrinterGetContent	获取配置内容		
merchant/system.php	merchantStorePrinterSetContent	保存打印机内容		
merchant/system.php	merchantStorePrinterGetContent	获取配置内容		
merchant/system.php	merchantStorePrinterSetContent	保存打印机内容		
merchant/system.php	merchantStatisticsMain	所有数据		
merchant/system.php	merchantStatisticsOrder	支付订单		
merchant/system.php	merchantStatisticsUser	成交客户		
merchant/system.php	merchantStatisticsUserRate	成交客户比		
merchant/system.php	merchantStatisticsProduct	商品支付排行		
merchant/system.php	merchantStatisticsProductVisit	商品访问排行		
merchant/system.php	merchantStatisticsProductCart	商品加购排行		
merchant/system.php	merchantStatisticsMerchantCount	首页未处理业务统计		
merchant/system.php	merchantStatisticsMerchantTodo	待办事项		
merchant/system.php	merchantStatisticsProductSalesPriceTop	获取商户代办统计		
merchant/system.php	systemNoticeLogList	列表		
merchant/system.php	systemNoticeLogRead	已读		
merchant/system.php	systemNoticeLogDel	删除		
merchant/system.php	systemNoticeLogDetail	详情		
merchant/system.php	systemNoticeLogUnreadCount	未读统计		
merchant/system.php	merchantUpdateForm	编辑		false
merchant/system.php	merchantUpdate	资料更新		
merchant/system.php	merchantTakeInfo	到店自提信息		false
merchant/system.php	merchantTakeUpdate	保存到店自提信息		
merchant/users.php	merchantUserSearchLog	搜索记录	/user/searchRecord	true
merchant/users.php	merchantUserClearSearchLog	清除用户搜索记录		
merchant/users.php	merchantUserLst	列表		
merchant/users.php	merchantUserChangeLabelForm	修改标签表单		false
merchant/users.php	merchantUserChangeLabel	修改标签		
merchant/users.php	merchantUserOrder	订单列表		
merchant/users.php	merchantUserCoupon	优惠券		
merchant/users.php	merchantLabelRuleLst	列表		
merchant/users.php	merchantLabelRuleCreate	添加		
merchant/users.php	merchantLabelRuleUpdate	编辑		
merchant/users.php	merchantLabelRuleDelete	删除		
merchant/users.php	merchantLabelRuleSync	自动同步		
merchant/users.php	merchantUserLabelLst	列表		
merchant/users.php	merchantUserLabelCreate	添加		
merchant/users.php	merchantUserLabelCreateForm	添加表单		false
merchant/users.php	merchantUserLabelDelete	删除		
merchant/users.php	merchantUserLabelUpdate	编辑		
merchant/users.php	merchantUserLabelUpdateForm	编辑表单		false
merchant/yihaotong.php	merchantServeMeal	套餐列表		
merchant/yihaotong.php	merchantServeCode	支付二维码		
merchant/yihaotong.php	merchantServeLst	购买记录		
merchant/yihaotong.php	merchantServeDetail	详情		
merchant/yihaotong.php	merchantServeExportDumpLst	使用记录	/setting/sms/sms_config/index	
