menu_id	pid	is_mer	is_menu	is_show	is_agent	sort	menu_name	route
33	9218	0	1	1	0	100	控制台	/dashboard
34	118	0	1	1	0	99	系统设置	/systemForm/Basics/system_tabs
35	520	0	1	1	0	0	配置分类	/config/classify
36	520	0	1	1	0	0	配置管理	/config/setting
38	110	0	1	1	0	98	权限管理	/setting
39	38	0	1	1	0	0	角色权限	/setting/systemRole
40	38	0	1	1	0	0	管理员管理	/setting/systemAdmin
41	1665	0	1	1	0	0	素材管理	/config/picture
42	9492	0	1	1	0	20	商户管理	/merchant
43	1284	0	1	1	0	0	店铺菜单	/merchant/system
44	6370	0	1	1	0	100	店铺列表	/merchant/list
47	520	0	1	1	0	0	操作日志	/setting/systemLog
48	38	0	1	1	0	0	菜单管理	/setting/menu
49	526	1	1	1	0	0	权限管理	/setting
50	49	1	1	1	0	0	身份管理	/setting/systemRole
51	49	1	1	1	0	0	管理员管理	/setting/systemAdmin
52	49	1	1	1	0	0	操作日志	/setting/systemLog
54	1671	1	1	1	0	0	素材管理	/config/picture
55	0	1	1	1	0	100	首页	/dashboard
57	521	0	1	1	0	0	组合数据	/group/list
58	519	0	1	1	0	0	公众号	/app/wechat
59	58	0	1	1	0	0	微信菜单	/app/wechat/menus
60	9361	0	1	1	0	96	文章	/cms
61	60	0	1	1	0	0	文章管理	/cms/article
62	60	0	1	1	0	0	文章分类	/cms/articleCategory
72	111	0	1	0	0	-1	短信配置	/systemForm/Basics/message
74	526	1	1	1	0	99	店铺配置	/systemForm/Basics/mer_base
77	58	0	1	1	0	0	自动回复	/admin/app/wechat/reply
79	77	0	1	1	0	0	微信关注回复	/app/wechat/reply/follow/subscribe
80	77	0	1	1	0	0	关键字回复	/app/wechat/reply/keyword
81	77	0	1	1	0	0	无效关键词回复	/app/wechat/reply/index/default
82	58	0	1	1	0	0	图文管理	/app/wechat/newsCategory
87	0	0	1	1	0	99	商品	/product
88	87	0	1	1	0	0	商品分类	/product/classify
92	87	0	1	1	0	0	品牌管理	/product/brand
93	92	0	1	1	0	0	品牌分类	/product/band/brandClassify
94	92	0	1	1	0	0	品牌列表	/product/band/brandList
95	0	1	1	1	0	99	商品	/product
96	95	1	1	1	0	8	商品分类	/product/classify
99	95	1	1	1	0	7	商品规格	/product/attr
100	6370	0	1	1	0	22	店铺分类	/merchant/classify
101	0	0	1	1	0	96	用户	/user
102	101	0	1	1	0	0	用户分组	/user/group
103	101	0	1	1	0	1	用户列表	/user/list
104	101	0	1	1	0	0	用户标签	/user/label
105	95	1	1	1	0	10	商品列表	/product/list
106	0	1	1	1	0	97	营销	/marketing
107	106	1	1	1	0	0	优惠券	/marketing/coupon
110	0	0	1	1	0	91	设置	/settings
111	1368	0	1	0	0	0	短信设置	/sms
112	111	0	1	0	0	0	短信账户	/sms/user
113	111	0	1	1	0	0	短信模板	/sms/template
114	111	0	1	1	0	0	申请记录	/sms/applyList
115	107	1	1	1	0	1	优惠券列表	/marketing/coupon/list
116	520	0	1	1	0	9	安全维护	/maintain
117	116	0	1	1	0	0	数据备份	/maintain/dataBackup
118	110	0	1	1	0	100	系统设置	/sys
119	5124	0	1	1	0	0	物流公司	/freight/express
120	9410	1	1	1	0	0	店员列表	/config/service
121	87	0	1	1	0	0	评论管理	/product/comment
122	107	1	1	1	0	0	领取记录	/marketing/coupon/user
466	101	0	1	1	0	0	用户反馈	/feedback
467	466	0	1	1	0	0	反馈分类	/feedback/classify
468	466	0	1	1	0	0	反馈列表	/feedback/list
512	0	1	1	1	0	99	订单	/order
513	512	1	1	1	0	127	订单管理	/order/list
514	0	0	1	1	0	97	分销	/promoter
515	0	0	1	1	0	93	财务	/accounts
516	537	0	1	1	0	0	提现管理	/accounts/extract
517	537	0	1	1	0	0	充值记录	/accounts/bill
519	0	0	1	1	0	93	应用	/apploction
520	0	0	1	1	0	90	维护	/safe
521	520	0	1	1	0	10	开发配置	/safe/exploit
522	514	0	1	1	0	10	分销员列表	/promoter/user
524	519	0	1	1	0	0	小程序	/app/routine
525	0	1	1	1	0	97	财务	/accounts
526	0	1	1	1	0	0	设置	/config
528	512	1	1	1	0	126	退款订单	/order/refund
532	58	0	1	0	0	0	微信模板消息	/app/wechat/template
537	515	0	1	1	0	0	用户结算	/accounts/record
538	537	0	1	1	0	0	资金记录	/accounts/capital
539	87	0	1	1	0	100	商品管理	/product/examine
540	0	0	1	1	0	98	订单	/order
541	540	0	1	1	0	0	订单列表	/order/list
542	540	0	1	1	0	0	退款订单	/order/refund
544	512	1	1	1	0	100	商品评价	/product/reviews
545	524	0	1	0	0	0	小程序订阅消息	/app/routine/template
546	526	1	1	1	0	100	店铺信息	/systemForm/modifyStoreInfo
666	116	0	1	1	0	0	商业授权	/setting/system/maintain/auth
667	5126	0	1	1	0	8	余额设置	/systemForm/Basics/balance
668	8613	1	0	0	0	0	保存配置内容	merchantStorePrinterSetContent
670	110	0	1	1	0	0	应用配置	/app_config
673	670	0	1	1	0	0	公众号配置	/systemForm/Basics/wechat
674	670	0	1	1	0	0	小程序配置	/systemForm/Basics/smallapp
677	514	0	1	1	0	0	提现银行	/group/config/76
684	9360	0	1	1	0	95	热门搜索	/group/config/67
685	514	0	1	1	0	0	分销特权	/group/config/75
686	514	0	1	1	0	0	分销海报	/group/config/68
687	5126	0	1	1	0	-1	余额充值配置	/group/config/69
700	1649	1	1	1	0	7	运费模板	/config/freight/shippingTemplates
715	520	0	1	1	0	-1	页面链接	/safe/pageLinks
719	0	0	1	1	0	97	营销	/marketing
720	719	0	1	1	0	95	商户优惠券	/marketing/coupon
721	720	0	1	1	0	0	优惠券列表	/marketing/coupon/list
731	514	0	1	1	0	0	分销礼包	/promoter/gift
734	720	0	1	1	0	0	领取记录	/marketing/coupon/user
778	6370	0	1	1	0	8	店铺入驻申请	/merchant/application
779	780	0	1	1	0	0	秒杀配置	/marketing/seckill/seckillConfig
780	719	0	1	1	0	85	秒杀	/marketing/seckill
781	782	0	1	1	0	0	直播间管理	/marketing/studio/list
782	719	0	1	1	0	80	直播	/marketing2
783	782	0	1	1	0	0	直播商品管理	/marketing/broadcast/list
784	540	0	1	1	0	0	核销记录	/order/cancellation
785	106	1	1	1	0	0	直播	/
786	785	1	1	1	0	0	直播间管理	/marketing/studio/list
787	785	1	1	1	0	0	直播商品管理	/marketing/broadcast/list
788	106	1	1	1	0	0	秒杀	/marketing/seckill/list
789	512	1	1	1	0	125	核销记录	/order/cancellation
790	525	1	1	1	0	0	资金流水	/accounts/capitalFlow
791	515	0	1	1	0	0	资金流水	/accounts/capitalFlow
794	780	0	1	1	0	0	秒杀管理	/marketing/seckill/list
1022	719	0	1	1	0	70	预售	/marketing/presell
1023	1022	0	1	1	0	0	预售商品	/marketing/presell/list
1024	1022	0	1	1	0	0	预售协议	/marketing/presell/agreement
1025	106	1	1	1	0	0	预售	/marketing/presell/list
1027	0	1	1	1	0	1	用户	/user
1028	1027	1	1	1	0	0	标签管理	/user/_label
1029	1028	1	1	1	0	0	手动标签	/user/label
1030	1028	1	1	1	0	0	自动标签	/user/maticlabel
1051	719	0	1	1	0	60	助力	/assist
1095	1051	0	1	1	0	0	活动商品	/marketing/assist/goods_list
1096	1051	0	1	1	0	0	助力活动	/marketing/assist/list
1099	106	1	1	1	0	0	助力	/assist
1100	1099	1	1	1	0	0	助力商品	/marketing/assist/list
1101	1099	1	1	1	0	0	助力活动	/marketing/assist/assist_set
1102	525	1	1	1	0	0	发票管理	/order/invoice
1103	1027	1	1	1	0	0	用户管理	/user/list
1119	0	1	1	1	0	0	公告	/station/notice
1120	5125	0	1	1	0	0	公告管理	/station/notice
1132	107	1	1	1	0	0	发送记录	/marketing/coupon/send
1135	719	0	1	1	0	50	拼团	/marketing/combination
1136	1135	0	1	1	0	0	拼团设置	/marketing/combination/combination_set
1137	1135	0	1	1	0	0	拼团商品列表	/marketing/combination/combination_goods
1138	1135	0	1	1	0	0	拼团活动列表	/marketing/combination/combination_list
1139	106	1	1	1	0	0	拼团	/marketing/combination
1140	1139	1	1	1	0	0	拼团商品列表	/marketing/combination/combination_goods
1141	1139	1	1	1	0	0	拼团活动列表	/marketing/combination/combination_list
1177	9220	0	1	1	0	0	转账记录	/accounts/transferRecord
1178	9220	0	1	1	0	10	平台账单	/accounts/statement
1179	9220	0	1	1	0	0	转账设置	/accounts/settings
1181	525	1	1	1	0	0	转账记录	/accounts/transManagement
1182	525	1	1	1	0	0	收款方式	/accounts/payType
1183	525	1	1	1	0	0	账单管理	/accounts/statement
1244	520	0	1	1	0	0	导出记录	/group/exportList
1245	87	0	1	1	0	0	保障服务	/product/guarantee
1246	95	1	1	1	0	4	服务模板	/config/guarantee
1247	101	0	1	1	0	0	用户协议	/user/agreement
1284	9492	0	1	1	0	21	店铺设置	/mer/store
1285	101	0	1	1	0	0	搜索记录	/user/searchRecord
1286	1027	1	1	1	0	0	搜索记录	/user/searchRecord
1289	719	0	1	1	0	40	积分	/marketing/integral
1290	1289	0	1	1	0	0	积分配置	/marketing/integral/config
1291	1289	0	1	1	0	0	积分日志	/marketing/integral/log
1293	106	1	1	1	0	0	积分	/marketing/integral
1294	1293	1	1	1	0	0	积分配置	/marketing/integral/config
1295	1293	1	1	1	0	0	积分日志	/marketing/integral/log
1296	514	0	1	1	0	0	佣金说明	/promoter/commission
1298	515	0	1	1	0	0	发票管理	/accounts/accounts
1299	1298	0	1	1	0	0	发票列表	/accounts/receipt
1300	1298	0	1	1	0	0	发票说明	/accounts/invoiceDesc
1302	670	0	1	1	0	0	APP配置	/systemForm/Basics/wechat_open_app
1303	6370	0	1	1	0	7	店铺分账申请	/merchant/applyments
1304	525	1	1	1	0	-1	申请分账商户	/systemForm/applyments
1305	9220	0	1	1	0	0	分账管理	/merchant/applyList
1366	525	1	1	1	0	0	分账管理	/systemForm/applyList
1368	118	0	1	1	0	89	一号通	/serve
1369	1368	0	1	1	0	100	登陆入口	/setting/sms/sms_config/index
1371	1368	0	1	1	0	0	服务配置	/service/settings
1372	1368	0	1	0	0	0	购买记录	/service/purchase
1373	514	0	1	1	0	1	分销等级	brokerage
1374	1373	0	1	1	0	0	分销员等级	/promoter/membership_level
1375	1373	0	1	1	0	0	等级规则	/promoter/distribution
1376	526	1	1	1	0	1	一号通	/one_setting
1377	1376	1	1	1	0	0	配置管理	/setting/sms/dumpConfig
1378	1376	1	1	1	0	1	平台一号通	/setting/sms/sms_config/index
1379	1368	0	1	1	0	0	商户结余	/service/balance_record
1380	1649	1	1	1	0	6	物流公司	/config/freight/express
1381	6370	0	1	1	0	20	店铺类型	/merchant/type
1382	1284	0	1	1	0	0	说明提示	/merchant/type/description
1468	95	1	1	1	0	5	商品标签	/product/label
1469	87	0	1	1	0	0	商品标签	/product/label
1470	719	0	1	1	0	0	专场列表	/group/topic/94
1471	106	1	1	1	0	0	专场列表	/group/topic/95
1508	9047	0	1	1	0	10	等级配置	/systemForm/Basics/members
1509	9047	0	1	0	0	90	等级权益	/user/member/interests
1510	9047	0	1	1	0	100	等级管理	/user/member/list
1511	9047	0	1	1	0	0	等级说明	/user/member/description
1538	9361	0	1	1	0	96	社区	/community
1539	1538	0	1	1	0	8	社区内容	/community/list
1540	1538	0	1	1	0	10	社区分类	/community/category
1541	1538	0	1	1	0	9	社区话题	/community/topic
1542	1538	0	1	1	0	0	社区配置	/systemForm/Basics/community
1543	1538	0	1	1	0	7	社区评论	/community/reply
1594	785	1	1	1	0	0	直播助手	/marketing/studio/assistant
1595	670	0	1	1	0	0	上传校验文件	/app/wechat/file
1596	524	0	1	1	0	0	小程序下载	/app/routine/download
1597	5125	0	1	1	0	0	消息管理	/setting/notification/index
1617	116	0	1	1	0	0	缓存清除	/maintain/cache
1628	670	0	1	1	0	0	APP升级配置	/systemForm/Basics/app_version
1629	719	0	1	1	0	0	优惠套餐	/marketing/discounts/list
1630	106	1	1	1	0	0	优惠套餐	/marketing/discounts/list
1647	1284	0	1	1	0	70	店铺保证金	/merchant/deposit_list
1648	1653	0	1	1	0	0	配送配置	/systemForm/delivery
1649	526	1	1	1	0	1	快递配送	/city
1650	9332	1	1	0	0	0	发货点管理	/delivery/store_manage
1651	9332	1	1	1	0	0	配送记录	/delivery/usage_record
1652	9332	1	1	0	0	0	充值记录	/delivery/recharge_record
1653	5124	0	1	1	0	92	第三方送	/delivery
1654	1653	0	1	1	0	0	充值记录	/delivery/recharge_record
1655	1653	0	1	1	0	0	配送记录	/delivery/usage_record
1656	9358	1	1	1	0	6	小票打印	/setting/printer/list
1657	719	0	1	1	0	99	平台优惠券	/marketing/platform_coupon
1658	1657	0	1	1	0	0	优惠券列表	/marketing/platform_coupon/list
1659	1657	0	1	1	0	0	领取记录	/marketing/platform_coupon/couponRecord
1661	0	1	1	1	0	1	员工	/server
1662	1657	0	1	1	0	0	发送记录	/marketing/platform_coupon/couponSend
1663	1657	0	1	1	0	0	使用说明	/marketing/platform_coupon/instructions
1664	1665	0	1	1	0	90	主题风格	/setting/theme_style
1665	0	0	1	1	0	92	装修	/theme
1666	1665	0	1	1	0	80	页面装修	/setting/diy/list
1667	9360	0	1	1	0	95	协议规则	/setting/agreements
1668	5054	0	1	1	0	0	客服自动回复	/systemForm/customer_keyword
1669	6372	0	1	1	0	0	平台页面链接	/setting/diy/links/list
1670	6372	0	1	1	0	1	平台页面分类	/setting/diy/plantform/category/list
1671	0	1	1	1	0	1	装修	/devise/
1672	1671	1	1	1	0	100	装修	/devise/diy/list
1673	6372	0	1	1	0	0	商户页面分类	/setting/diy/merchant/category/list
1674	6372	0	1	1	0	0	商户页面链接	/setting/diy/merLink/list
5054	0	0	1	1	0	92	客服	/service
5088	5054	0	1	1	0	0	客服列表	/service/customer/list
5119	9360	0	1	1	0	97	商城设置	/systemForm/Basics/shop_tabs
5120	9360	0	1	1	0	96	支付设置	/systemForm/Basics/pay_tabs
5121	118	0	1	1	0	93	接口配置	/systemForm/Basics/extend_tabs
5122	514	0	1	1	0	9	分销配置	/systemForm/Basics/distribution_tabs
5123	9410	1	1	1	0	0	自动回复	/systemForm/customer_keyword
5124	9360	0	1	1	0	94	配送配置	/delivery_config
5125	110	0	1	1	0	92	消息管理	/notice
5126	719	0	1	1	0	0	余额充值	/banlace
5127	5054	0	1	1	0	0	客服设置	/systemForm/Basics/service
6370	9492	0	1	1	0	30	店铺管理	/mer/mer
6372	1665	0	1	1	0	30	页面链接	/setting/page
7649	1303	0	0	1	0	1	权限	/merchant/applyments
7650	1305	0	0	1	0	1	权限	/merchant/applyList
7651	1305	0	0	1	0	1	附加权限	append_/merchant/applyList
7652	1179	0	0	1	0	1	权限	/accounts/settings
7653	516	0	0	1	0	1	权限	/accounts/extract
7654	516	0	0	1	0	1	附加权限	append_/accounts/extract
7655	1299	0	0	1	0	1	权限	/accounts/receipt
7656	517	0	0	1	0	1	权限	/accounts/bill
7657	538	0	0	1	0	1	权限	/accounts/capital
7658	538	0	0	1	0	1	附加权限	append_/accounts/capital
7659	1178	0	0	0	0	1	权限	/accounts/sysBill
7660	1178	0	0	0	0	1	附加权限	append_/accounts/sysBill
7661	791	0	0	1	0	1	权限	/accounts/capitalFlow
7662	791	0	0	1	0	1	附加权限	append_/accounts/capitalFlow
7663	1177	0	0	1	0	1	权限	/accounts/transferRecord
7664	1177	0	0	1	0	1	附加权限	append_/accounts/transferRecord
7665	62	0	0	1	0	1	权限	/cms/articleCategory
7666	61	0	0	1	0	1	权限	/cms/article
7667	61	0	0	1	0	1	附加权限	append_/cms/article
7668	41	0	0	1	0	1	权限	/config/picture
7669	1539	0	0	1	0	1	权限	/community/list
7670	1540	0	0	1	0	1	权限	/community/category
7671	1541	0	0	1	0	1	权限	/community/topic
7672	1541	0	0	1	0	1	附加权限	append_/community/topic
7673	1543	0	0	1	0	1	权限	/community/reply
7674	673	0	0	1	0	1	权限	/systemForm/Basics/wechat
7675	72	0	0	1	0	1	权限	/systemForm/Basics/message
7676	674	0	0	1	0	1	权限	/systemForm/Basics/smallapp
7677	667	0	0	1	0	1	权限	/systemForm/Basics/balance
7679	1302	0	0	1	0	1	权限	/systemForm/Basics/wechat_open_app
7680	35	0	0	1	0	1	权限	/config/classify
7681	36	0	0	1	0	1	权限	/config/setting
7682	721	0	0	1	0	1	权限	/marketing/coupon/list
7683	734	0	0	1	0	1	权限	/marketing/coupon/user
7684	1658	0	0	1	0	1	权限	/marketing/platform_coupon/list
7685	1658	0	0	1	0	1	附加权限	append_/marketing/platform_coupon/list
7686	1659	0	0	1	0	1	权限	/marketing/platform_coupon/couponRecord
7687	103	0	0	1	0	1	权限	/user/list
7688	103	0	0	1	0	1	附加权限	append_/user/list
7689	1662	0	0	1	0	1	权限	/marketing/platform_coupon/couponSend
7690	1648	0	0	1	0	1	权限	/systemForm/delivery
7691	1655	0	0	1	0	1	权限	/delivery/usage_record
7692	1654	0	0	1	0	1	权限	/delivery/recharge_record
7693	119	0	0	1	0	1	权限	/freight/express
7694	1664	0	0	1	0	1	权限	/setting/theme_style
7695	1670	0	0	1	0	1	权限	/setting/diy/plantform/category/list
7696	1673	0	0	1	0	1	权限	/setting/diy/merchant/category/list
7697	1669	0	0	1	0	1	权限	/setting/diy/links/list
7698	1674	0	0	1	0	1	权限	/setting/diy/merLink/list
7699	1666	0	0	1	0	1	权限	/setting/diy/list
7700	1666	0	0	1	0	1	附加权限	append_/setting/diy/list
7701	57	0	0	1	0	1	权限	/group/list
7702	57	0	0	1	0	1	附加权限	append_/group/list
7703	684	0	0	1	0	1	权限	/group/config/67
7704	684	0	0	1	0	1	附加权限	append_/group/config/67
7705	686	0	0	1	0	1	权限	/group/config/68
7706	686	0	0	1	0	1	附加权限	append_/group/config/68
7707	687	0	0	1	0	1	权限	/group/config/69
7708	687	0	0	1	0	1	附加权限	append_/group/config/69
7709	685	0	0	1	0	1	权限	/group/config/75
7710	685	0	0	1	0	1	附加权限	append_/group/config/75
7711	677	0	0	1	0	1	权限	/group/config/76
7712	677	0	0	1	0	1	附加权限	append_/group/config/76
7739	1470	0	0	1	0	1	权限	/group/topic/94
7740	1470	0	0	1	0	1	附加权限	append_/group/topic/94
7741	1290	0	0	1	0	1	权限	/marketing/integral/config
7742	1291	0	0	1	0	1	权限	/marketing/integral/log
7743	1291	0	0	1	0	1	附加权限	append_/marketing/integral/log
7744	1023	0	0	1	0	1	权限	/marketing/presell/list
7745	1095	0	0	1	0	1	权限	/marketing/assist/goods_list
7746	1096	0	0	1	0	1	权限	/marketing/assist/list
7747	1137	0	0	1	0	1	权限	/marketing/combination/combination_goods
7748	1138	0	0	1	0	1	权限	/marketing/combination/combination_list
7749	1136	0	0	1	0	1	权限	/marketing/combination/combination_set
7750	781	0	0	1	0	1	权限	/marketing/studio/list
7751	783	0	0	1	0	1	权限	/marketing/broadcast/list
7752	779	0	0	1	0	1	权限	/marketing/seckill/seckillConfig
7753	779	0	0	1	0	1	附加权限	append_/marketing/seckill/seckillConfig
7754	794	0	0	1	0	1	权限	/marketing/seckill/list
7755	1510	0	0	1	0	1	权限	/user/member/list
7756	1510	0	0	1	0	1	附加权限	append_/user/member/list
7757	1509	0	0	1	0	1	权限	/user/member/interests
7758	1509	0	0	1	0	1	附加权限	append_/user/member/interests
7759	48	0	0	1	0	1	权限	/setting/menu
7760	43	0	0	1	0	1	权限	/merchant/system
7761	100	0	0	1	0	1	权限	/merchant/classify
7762	778	0	0	0	0	1	权限	/merchant/application
7763	44	0	0	1	0	1	权限	/merchant/list
7764	44	0	0	1	0	1	附加权限	append_/merchant/list
7765	1381	0	0	1	0	1	权限	/merchant/type
7766	1647	0	0	1	0	1	权限	/merchant/deposit_list
7767	1120	0	0	1	0	1	权限	/station/notice
7768	1597	0	0	1	0	1	权限	/setting/notification/index
7769	541	0	0	1	0	1	权限	/order/list
7770	541	0	0	1	0	1	附加权限	append_/order/list
7771	784	0	0	1	0	1	权限	/order/cancellation
7772	542	0	0	1	0	1	权限	/order/refund
7773	542	0	0	1	0	1	附加权限	append_/order/refund
7774	88	0	0	1	0	1	权限	/product/classify
7775	88	0	0	1	0	1	附加权限	append_/product/classify
7776	93	0	0	1	0	1	权限	/product/band/brandClassify
7777	94	0	0	1	0	1	权限	/product/band/brandList
7778	539	0	0	1	0	1	权限	/product/examine
7779	121	0	0	1	0	1	权限	/product/comment
7780	121	0	0	1	0	1	附加权限	append_/product/comment
7781	1245	0	0	1	0	1	权限	/product/guarantee
7782	1245	0	0	1	0	1	附加权限	append_/product/guarantee
7783	1469	0	0	1	0	1	权限	/product/label
7784	1629	0	0	1	0	1	权限	/marketing/discounts/list
7785	1629	0	0	1	0	1	附加权限	append_/marketing/discounts/list
7786	39	0	0	1	0	1	权限	/setting/systemRole
7787	40	0	0	1	0	1	权限	/setting/systemAdmin
7788	40	0	0	1	0	1	附加权限	append_/setting/systemAdmin
7789	47	0	0	1	0	1	权限	/setting/systemLog
7790	0	0	0	0	0	1	权限	self
7791	5088	0	0	1	0	1	权限	/service/customer/list
7792	1668	0	0	1	0	1	权限	/systemForm/customer_keyword
7793	522	0	0	1	0	1	权限	/promoter/user
7794	1374	0	0	1	0	1	权限	/promoter/membership_level
7795	1374	0	0	1	0	1	附加权限	append_/promoter/membership_level
7796	731	0	0	1	0	1	权限	/promoter/gift
7797	5122	0	0	1	0	1	权限	/systemForm/Basics/distribution_tabs
7798	1244	0	0	1	0	1	权限	/group/exportList
7799	33	0	0	1	0	1	权限	/dashboard
7800	117	0	0	1	0	1	权限	/maintain/dataBackup
7801	1617	0	0	1	0	1	权限	/maintain/cache
7802	8613	1	0	0	0	1	获取配置内容	merchantStorePrinterGetContent
7803	1667	0	0	1	0	1	权限	/setting/agreements
7804	1024	0	0	1	0	1	权限	/marketing/presell/agreement
7805	1296	0	0	1	0	1	权限	/promoter/commission
7806	1375	0	0	1	0	1	权限	/promoter/distribution
7807	1663	0	0	1	0	1	权限	/marketing/platform_coupon/instructions
7808	1247	0	0	1	0	1	权限	/user/agreement
7809	1511	0	0	1	0	1	权限	/user/member/description
7810	1382	0	0	1	0	1	权限	/merchant/type/description
7811	1300	0	0	1	0	1	权限	/accounts/invoiceDesc
7812	104	0	0	1	0	1	权限	/user/label
7813	1285	0	0	1	0	1	权限	/user/searchRecord
7814	1285	0	0	1	0	1	附加权限	append_/user/searchRecord
7815	102	0	0	1	0	1	权限	/user/group
7816	467	0	0	1	0	1	权限	/feedback/classify
7817	468	0	0	1	0	1	权限	/feedback/list
7818	1595	0	0	1	0	1	权限	/app/wechat/file
7819	1596	0	0	1	0	1	权限	/app/routine/download
7820	59	0	0	1	0	1	权限	/app/wechat/menus
7821	77	0	0	1	0	1	权限	/admin/app/wechat/reply
7822	82	0	0	1	0	1	权限	/app/wechat/newsCategory
7823	82	0	0	1	0	1	附加权限	append_/app/wechat/newsCategory
7824	532	0	0	1	0	1	权限	/app/wechat/template
7825	545	0	0	1	0	1	权限	/app/routine/template
7826	1369	0	0	1	0	1	权限	/setting/sms/sms_config/index
7827	1372	0	0	1	0	1	权限	/service/purchase
7828	1379	0	0	1	0	1	权限	/service/balance_record
7829	1371	0	0	1	0	1	权限	/service/settings
7830	113	0	0	1	0	1	权限	/sms/template
7831	114	0	0	1	0	1	权限	/sms/applyList
7832	7649	0	0	1	0	1	分账商户申请列表	systemMerchantApplymentsLst
7833	7649	0	0	1	0	1	分账商户申请详情	systemMerchantApplymentsDetail
7834	7649	0	0	1	0	1	分账商户申请审核	systemMerchantApplymentsStatus
7835	7649	0	0	1	0	1	分账商户申请备注	systemMerchantApplymentsMarrkSave
7836	7650	0	0	1	0	1	列表	systemOrderProfitsharingLst
7837	7650	0	0	1	0	1	重新分账	systemOrderProfitsharingAgain
7838	7650	0	0	1	0	1	导出	systemOrderProfitsharingExport
7839	7651	0	0	1	0	1	导出列表	systemStoreExcelLst
7840	7651	0	0	1	0	1	导出下载	systemStoreExcelDownload
7841	7652	0	0	1	0	1	配置信息	systemOrderProfitsharingGetConfig
7842	7652	0	0	1	0	1	配置保存	systemOrderProfitsharingSetConfig
7843	7653	0	0	1	0	1	申请列表	systemUserExtractLst
7844	7653	0	0	1	0	1	审核	systemUserExtractSwitchStatus
7845	7653	0	0	1	0	1	导出	systemUserExtractExport
7846	7654	0	0	1	0	1	导出列表	systemStoreExcelLst
7847	7654	0	0	1	0	1	导出下载	systemStoreExcelDownload
7848	7655	0	0	1	0	1	列表	systemOrderReceiptList
7849	7655	0	0	1	0	1	详情	systemOrderReceiptDetail
7850	7656	0	0	1	0	1	列表	systemUserRechargeList
7851	7656	0	0	1	0	1	统计	systemUserRechargeTotal
7852	7657	0	0	1	0	1	列表	systemUserBillList
7853	7657	0	0	1	0	1	导出	systemUserBillExport
7854	7658	0	0	1	0	1	导出列表	systemStoreExcelLst
7855	7658	0	0	1	0	1	导出下载	systemStoreExcelDownload
7856	7659	0	0	1	0	1	列表	systemFinancialRecordLst
7857	7659	0	0	1	0	1	统计	systemFinancialRecordTitle
7858	7659	0	0	1	0	1	详情	systemFinancialRecordDetail
7859	7659	0	0	1	0	1	导出	systemFinancialRecordDetailExport
7860	7660	0	0	1	0	1	导出列表	systemStoreExcelLst
7861	7660	0	0	1	0	1	导出下载	systemStoreExcelDownload
7862	7661	0	0	1	0	1	列表	systemFinancialRecordList
7863	7661	0	0	1	0	1	导出	systemFinancialRecordExport
7864	7661	0	0	1	0	1	统计	systemFinancialCount
7865	7662	0	0	1	0	1	导出列表	systemStoreExcelLst
7866	7662	0	0	1	0	1	导出下载	systemStoreExcelDownload
7867	7663	0	0	1	0	1	列表	systemFinancialList
7868	7663	0	0	1	0	1	详情	systemFinancialDetail
7869	7663	0	0	1	0	1	编辑	systemFinancialUpdate
7870	7663	0	0	1	0	1	修改状态	systemFinancialSwitchStatus
7871	7663	0	0	1	0	1	备注	systemFinancialMark
7872	7663	0	0	1	0	1	统计	systemFinancialTitle
7873	7663	0	0	1	0	1	导出	systemFinancialExport
7874	7664	0	0	1	0	1	导出列表	systemStoreExcelLst
7875	7664	0	0	1	0	1	导出下载	systemStoreExcelDownload
7876	7665	0	0	1	0	1	文章分类列表	systemArticleCategoryLst
7877	7665	0	0	1	0	1	文章分类添加	systemArticleCategoryCreate
7878	7665	0	0	1	0	1	文章分类编辑	systemArticleCategoryUpdate
7879	7665	0	0	1	0	1	文章分类修改状态	systemArticleCategoryStatus
7880	7665	0	0	1	0	1	文章分类删除	systemArticleCategoryDelete
7881	7665	0	0	1	0	1	文章分类详情	systemArticleCategoryDetail
7882	7666	0	0	1	0	1	文章列表	systemArticlArticleLst
7883	7666	0	0	1	0	1	文章添加	systemArticleArticleCreate
7884	7666	0	0	1	0	1	文章编辑	systemArticArticleleUpdate
7885	7666	0	0	1	0	1	文章删除	systemArticArticleleDelete
7886	7666	0	0	1	0	1	文章详情	systemArticArticleleDetail
7887	7666	0	0	1	0	1	文章修改状态	systemArticlArticlStatus
7888	7667	0	0	1	0	1	上传图片	uploadImage
7889	7667	0	0	1	0	1	素材列表	systemAttachmentLst
7890	7668	0	0	1	0	1	素材分类列表	systemAttachmentCategoryGetFormatList
7891	7668	0	0	1	0	1	素材分类添加	systemAttachmentCategoryCreate
7892	7668	0	0	1	0	1	素材编辑	systemAttachmentCategoryUpdate
7893	7668	0	0	1	0	1	素材删除	systemAttachmentCategoryDelete
7894	7668	0	0	1	0	1	素材列表	systemAttachmentLst
7895	7668	0	0	1	0	1	素材删除	systemAttachmentDelete
7896	7668	0	0	1	0	1	批量移动	systemAttachmentBatchChangeCategory
7897	7668	0	0	1	0	1	素材编辑	systemAttachmentUpdate
7898	7669	0	0	1	0	1	文章列表	systemCommunityLst
7899	7669	0	0	1	0	1	文章详情	systemCommunityDetail
7900	7669	0	0	1	0	1	文章编辑	systemCommunityUpdate
